rho_lower,rho_upper,log10_tau_lower,log10_tau_upper,depth
4.7778125000000005,4.783984375000001,-0.924999999999999,-0.899999999999999,4
4.783984375000001,4.790156250000001,-0.9499999999999991,-0.924999999999999,4
4.7778125000000005,4.783984375000001,-0.9499999999999991,-0.924999999999999,4
4.771640625,4.7778125000000005,-0.924999999999999,-0.899999999999999,4
4.76546875,4.771640625,-0.924999999999999,-0.899999999999999,4
4.759296875,4.76546875,-0.924999999999999,-0.899999999999999,4
4.753125000000001,4.759296875,-0.924999999999999,-0.899999999999999,4
4.734609375,4.74078125,-0.899999999999999,-0.874999999999999,4
4.7284375,4.734609375,-0.899999999999999,-0.874999999999999,4
4.722265625,4.7284375,-0.899999999999999,-0.874999999999999,4
4.716093750000001,4.722265625,-0.899999999999999,-0.874999999999999,4
4.709921875000001,4.716093750000001,-0.899999999999999,-0.874999999999999,4
4.70375,4.709921875000001,-0.899999999999999,-0.874999999999999,4
4.746953125000001,4.753125000000001,-0.924999999999999,-0.899999999999999,4
4.74078125,4.746953125000001,-0.924999999999999,-0.899999999999999,4
4.734609375,4.74078125,-0.924999999999999,-0.899999999999999,4
4.7284375,4.734609375,-0.924999999999999,-0.899999999999999,4
4.759296875,4.76546875,-3.3999999999999995,-3.3749999999999996,4
4.753125000000001,4.759296875,-3.3999999999999995,-3.3749999999999996,4
4.746953125000001,4.753125000000001,-3.3999999999999995,-3.3749999999999996,4
4.74078125,4.746953125000001,-3.3999999999999995,-3.3749999999999996,4
4.7284375,4.734609375,-3.3749999999999996,-3.3499999999999996,4
4.734609375,4.74078125,-3.3999999999999995,-3.3749999999999996,4
4.7284375,4.734609375,-3.3999999999999995,-3.3749999999999996,4
4.722265625,4.7284375,-3.3749999999999996,-3.3499999999999996,4
4.716093750000001,4.722265625,-3.3749999999999996,-3.3499999999999996,4
4.722265625,4.7284375,-3.3999999999999995,-3.3749999999999996,4
4.709921875000001,4.716093750000001,-3.3749999999999996,-3.3499999999999996,4
4.70375,4.709921875000001,-3.3749999999999996,-3.3499999999999996,4
4.7963281250000005,4.8025,-3.4249999999999994,-3.3999999999999995,4
4.790156250000001,4.7963281250000005,-3.4249999999999994,-3.3999999999999995,4
4.7963281250000005,4.8025,-3.4499999999999993,-3.4249999999999994,4
4.790156250000001,4.7963281250000005,-3.4499999999999993,-3.4249999999999994,4
4.783984375000001,4.790156250000001,-3.4249999999999994,-3.3999999999999995,4
4.7778125000000005,4.783984375000001,-3.4249999999999994,-3.3999999999999995,4
4.771640625,4.7778125000000005,-3.4249999999999994,-3.3999999999999995,4
4.76546875,4.771640625,-3.4249999999999994,-3.3999999999999995,4
4.759296875,4.76546875,-3.4249999999999994,-3.3999999999999995,4
4.753125000000001,4.759296875,-3.4249999999999994,-3.3999999999999995,4
